"","hsa.mir.142","hsa.mir.326","hsa.mir.1271","hsa.mir.431","hsa.mir.375","hsa.mir.627","hsa.mir.4772","hsa.mir.99a","hsa.mir.301a","hsa.mir.345","hsa.mir.3605","hsa.mir.940","hsa.mir.7.3","hsa.mir.323a","hsa.mir.1180","hsa.mir.3130.2","hsa.mir.1266","hsa.mir.6761","hsa.mir.4661","hsa.mir.150","hsa.mir.4668","hsa.mir.155","hsa.mir.628","hsa.mir.125b.2","hsa.mir.125b.1","hsa.mir.338","hsa.mir.135b","hsa.mir.362","hsa.mir.1248","hsa.mir.196b","hsa.mir.145","hsa.mir.323b","hsa.mir.3200","hsa.mir.188","hsa.mir.147b","hsa.mir.19a","hsa.mir.3607","hsa.mir.642a","hsa.mir.139","hsa.mir.301b","hsa.mir.210","hsa.mir.616","hsa.mir.451a","hsa.mir.144","hsa.mir.503","hsa.mir.217","hsa.mir.485","hsa.mir.33a","hsa.mir.3065","hsa.mir.215","hsa.mir.106a","hsa.mir.223","hsa.mir.1.1","hsa.mir.1.2","hsa.mir.937","hsa.mir.592","hsa.mir.153.2","hsa.mir.133a.2","hsa.mir.133a.1","hsa.mir.577","hsa.mir.33b","hsa.mir.1247","hsa.mir.149","hsa.mir.3653","hsa.mir.4662a","hsa.mir.296","hsa.mir.31","hsa.mir.9.1","hsa.mir.9.3","hsa.mir.9.2","hsa.mir.653","hsa.mir.20b","hsa.mir.486.2","hsa.mir.675","hsa.mir.486.1"
"TCGA-AA-3531",142.213592,4.277101,5.346376,5.346376,49.186656,9.623476,43.84028,33.147529,4.277101,3.207825,2.13855,3.207825,135.797941,21.385503,2772.630406,58.810132,461.926855,4.277101,8.554201,144.352142,73.779984,71.641434,11.762026,14129.401537,151.837068,5.346376,2232.646467,1071.413678,23.524053,88.749836,3.207825,24.593328,5.346376,3.207825,3.207825,3.207825,2.13855,5.346376,7.484926,0,682.197531,70.572158,12.831302,23.524053,2.13855,128.313015,21.385503,5.346376,43083.233445,6.415651,55.602307,0,9.623476,3.207825,3.207825,1.069275,12.831302,7.484926,7.484926,193.538798,11.762026,7.484926,2.13855,52.394481,5.346376,3.207825,141.144317,4.277101,4.277101,33.147529,37.424629,23.524053,0,0,50.255931
"TCGA-AA-3534",67.728787,25.475966,6.21365,26.097331,1129.020232,1.864095,128.622558,129.243923,8.69911,5.592285,12.4273,11.18457,114.331163,79.534722,2884.376398,39.767361,2858.279067,0,10.563205,168.389919,39.145996,95.690212,1.864095,16888.701099,97.554307,31.689616,1548.441617,173.360839,64.621962,217.477755,0.621365,56.544216,19.88368,9.320475,0.621365,1.24273,3.72819,6.21365,11.18457,0,1237.759109,14.291395,0.621365,27.340061,8.69911,41.010091,8.077745,3.72819,41027.489188,3.72819,41.010091,3.106825,8.077745,19.262315,4.97092,1.24273,2.48546,3.72819,5.592285,681.637421,149.127604,16.776855,1.864095,86.369737,7.45638,43.495551,21.747776,8.077745,1.24273,68.350152,77.049262,62.136501,1.864095,1.24273,175.224934
"TCGA-AA-A02R",71.193546,3.358186,6.716372,0.671637,14.776019,10.746196,115.521604,116.864878,18.805842,6.716372,0.671637,0.671637,20.149117,15.447656,4563.10334,14.776019,1779.838659,3.358186,10.746196,399.624152,36.940048,1147.828026,0,1034.992971,40.969871,1.343274,1472.900445,282.087637,8.731284,110.820143,1.343274,7.38801,0,7.38801,8.731284,3.358186,0,0.671637,9.402921,4.029823,119.551427,27.537126,4.701461,4.701461,8.731284,143.730367,8.059647,22.164029,6663.984595,4.029823,21.492391,0,1.343274,0.671637,11.417833,2.014912,4.701461,10.074558,4.029823,55.074253,4.701461,6.044735,1.343274,28.880401,1.343274,5.373098,19.47748,0,2.014912,52.387704,53.059341,53.059341,0.671637,0.671637,100.745584
"TCGA-AA-3538",103.814778,19.101919,9.966219,19.932437,357.953354,2.906814,78.483972,88.86545,7.059405,3.737332,3.322073,4.983109,294.41871,22.839251,3531.363483,33.220729,1216.293937,2.906814,10.381478,241.265544,47.754798,98.00115,15.364587,15693.887594,177.7309,5.398368,1200.514091,869.13732,22.839251,502.878784,12.042514,34.466506,12.042514,73.500863,1.245777,4.152591,5.813628,3.322073,15.779846,1.661036,548.142027,43.186948,4.983109,34.051247,5.813628,75.577158,24.085028,7.474664,17368.627589,9.1357,39.864875,8.305182,23.669769,8.720441,6.644146,3.737332,3.322073,4.152591,11.627255,216.349997,52.322648,12.457773,2.076296,63.119385,9.1357,11.211996,1151.928775,6.228887,4.152591,124.577733,132.052397,126.654029,9.966219,2.076296,100.907964
"TCGA-AU-3779",9.315314,8.910301,14.580492,9.720328,135.274564,1.215041,139.932221,138.919687,11.542889,2.025068,1.620055,1.215041,66.017227,9.112807,1972.214038,42.728942,619.873413,4.050137,9.112807,575.92943,17.415588,297.88755,2.227575,8930.551294,20.250683,0.405014,180.433587,118.87151,108.341155,270.549128,0.60752,6.075205,2.025068,32.198586,8.707794,6.075205,1.620055,1.620055,0.60752,1.417548,1940.217958,13.972971,0.202507,2.835096,2.025068,14.985506,19.84567,1.215041,14077.667445,9.315314,54.676845,4.860164,2.632589,1.620055,14.985506,1.822561,13.567958,15.188012,11.137876,25.110847,22.275752,3.442616,1.620055,9.315314,2.025068,1.215041,0.60752,2.632589,3.240109,38.071284,38.273791,39.488832,1.620055,0.405014,203.721873
"TCGA-D5-6534",4.388787,6.75198,10.465569,7.258379,56.885433,1.181597,571.555123,595.187053,8.777574,1.519196,11.309567,12.997562,30.046312,89.970136,726.681868,57.391832,3232.004116,2.363193,15.191955,1556.331433,6.92078,495.595346,1.350396,468.418625,11.140767,3.54479,54.015841,141.285185,92.839728,452.382673,2.194394,2.363193,0.506399,22.956733,8.777574,1.687995,3.038391,2.869592,4.051188,11.309567,687.689182,3.37599,0.506399,8.946374,1.856795,21.775136,10.971968,3.207191,7955.014257,23.631931,212.012178,2.194394,2.194394,0,10.971968,11.140767,86.087747,84.230953,6.414381,3.038391,1.519196,1.687995,0.1688,3.37599,2.363193,4.051188,4.895186,1.012797,1.687995,86.256547,74.440582,85.412549,9.115173,0.337599,805.511236
"TCGA-D5-6535",9.300629,0.516702,7.233822,1.033403,690.054993,0.516702,96.364849,97.398252,6.717121,0,0.258351,0,182.395666,15.759399,889.760163,72.338225,544.603491,2.325157,6.975472,322.680152,20.409713,441.521521,7.492173,1096.182454,26.868483,2.583508,389.334659,1350.916344,26.093431,337.147797,2.841859,4.908665,1.033403,43.402935,6.975472,1.033403,3.10021,2.066806,1.033403,3.35856,318.80489,20.409713,2.066806,4.908665,2.325157,4.391964,28.93529,2.066806,10620.543126,15.501048,167.928021,2.066806,3.35856,0.775052,7.492173,3.35856,30.743745,27.385185,2.583508,21.959818,25.576729,1.033403,0.775052,5.942068,1.808456,2.066806,6.717121,1.033403,5.167016,39.269322,33.068903,38.75262,1.291754,3.875262,152.943675
"TCGA-D5-6536",14.277691,81.307692,23.29518,82.660316,238.512583,0,191.621641,212.061282,14.578274,0.751457,102.498791,99.643253,226.789848,9.768946,894.534906,39.827243,1359.837337,1.202332,15.480023,23.746054,26.902175,135.262335,2.104081,1292.206169,38.324328,0.150291,399.32447,61.920091,6.161951,1367.351911,7.213991,13.22565,1.803498,47.942983,107.608702,1.352623,3.757287,3.456704,0.601166,2.855538,223.934309,15.780606,4.358453,9.618655,1.05204,5.711076,8.716906,0.751457,77257.937908,10.820987,319.519692,1.653206,44.937153,0.450874,22.844305,4.508744,23.896346,24.046637,0.601166,6.312242,0.601166,1.352623,1.502915,6.612825,0.901749,6.312242,2.404664,2.855538,0.901749,133.158254,132.857671,137.366415,2.254372,2.104081,235.356462
"TCGA-D5-6537",15.980613,1.253381,59.848961,1.253381,53.268709,1.253381,60.475652,54.835436,67.055904,0.940036,1.880072,0.940036,67.055904,14.100541,677.765986,115.937778,618.85706,5.013526,34.781334,83.976553,6.580252,217.148325,10.340396,2322.202367,41.988276,0.940036,164.819653,159.806127,9.087015,329.95265,12.220469,4.70018,1.253381,45.12173,0.626691,3.133453,3.760144,1.253381,0.626691,0.940036,97.137058,34.154643,3.760144,12.220469,0.313345,3.446799,27.574391,2.820108,23037.776602,9.087015,420.822801,6.266907,0.313345,0.626691,4.386835,2.506763,41.988276,45.435075,2.820108,80.529754,21.934174,0.313345,4.70018,5.326871,0.313345,15.040577,183.307028,3.446799,10.340396,30.707844,36.661406,28.201081,1.566727,2.820108,59.848961
"TCGA-D5-6530",18.207495,0.700288,13.072048,0.933718,393.328587,1.634006,47.619603,48.319892,52.054763,0.933718,1.167147,0.233429,17.040348,13.072048,1613.23078,26.610955,628.392021,16.34006,9.103748,446.317067,82.400588,455.887674,3.268012,1343.152931,27.544673,0.700288,439.781043,388.659998,4.20173,414.337235,1.167147,6.069165,1.400577,21.475507,24.976949,6.069165,2.334294,1.400577,0.466859,6.769453,187.210402,54.855916,10.270895,24.51009,1.400577,6.536024,10.037465,1.634006,88758.505585,5.135447,243.700323,0.700288,21.008649,0.700288,9.570607,1.167147,22.409225,27.311243,3.268012,17.040348,1.867435,0.466859,4.668589,8.17003,3.734871,2.801153,3.268012,1.634006,2.100865,17.974066,21.475507,20.775219,1.400577,0.466859,28.71182
"TCGA-D5-6531",16.038062,16.839965,6.816176,20.047577,46.109427,8.820934,129.106395,138.328281,37.689445,0.801903,14.835207,15.63711,54.128458,19.245674,2204.832509,16.839965,2155.114518,1.603806,11.627595,544.091237,4.410467,589.799713,6.014273,936.221842,38.090396,2.806661,370.07827,575.365457,32.477075,164.390131,3.207612,2.806661,0.400952,21.651383,13.231401,7.618079,4.009515,2.004758,1.202855,4.410467,501.590374,12.830449,3.608564,20.047577,2.806661,12.830449,28.066608,5.613322,51657.794277,14.434255,99.836933,2.405709,2.806661,0.801903,4.009515,2.806661,21.651383,23.656141,0.801903,17.641868,20.047577,0.400952,5.613322,4.009515,0.801903,0,46.91133,0,6.816176,48.916088,46.109427,55.331312,1.202855,1.202855,128.705444
"TCGA-D5-6532",21.544177,6.606881,4.02158,3.159813,75.835505,4.308835,141.042549,122.370928,23.554967,1.723534,2.585301,3.734324,12.926506,17.809853,812.359119,60.323697,1393.4774,3.447068,5.745114,195.333876,30.73636,209.696661,10.341205,537.455414,33.321661,1.149023,196.195643,319.715594,40.215798,175.513233,0,3.447068,0.287256,10.628461,4.883347,6.319625,1.436278,1.436278,1.436278,2.872557,399.572678,42.226588,3.159813,6.03237,1.149023,20.107899,58.025651,6.319625,16143.770329,16.373575,365.676506,4.883347,3.734324,1.149023,7.755904,0.861767,21.831433,30.73636,3.447068,40.215798,12.351995,2.01079,3.159813,7.181392,0.861767,4.883347,4.02158,0.861767,2.872557,57.45114,49.120725,56.589373,2.01079,1.436278,121.796417
"TCGA-D5-6533",4.414421,8.02622,9.430809,6.822287,286.3354,0.401311,57.98944,50.966497,14.447196,1.203933,9.83212,7.424254,26.085215,24.279316,834.726886,31.101603,1492.676275,1.8059,4.414421,188.616171,23.075383,193.030592,7.223598,3390.676663,10.634742,0.601967,200.655501,909.170077,12.440641,332.486166,2.207211,10.032775,2.608522,87.686454,7.022943,6.220321,5.618354,0.601967,0.802622,2.608522,108.955937,18.660962,2.207211,9.430809,0.401311,10.634742,21.470139,1.404589,6217.110055,9.631464,143.268028,2.407866,9.83212,1.003278,9.230153,3.210488,20.466861,19.664239,8.427531,7.825565,15.249818,1.605244,1.404589,6.621632,1.8059,1.203933,4.615077,1.404589,3.009833,93.304808,108.353971,100.729062,5.417699,8.427531,65.614349
"TCGA-D5-6538",18.652341,18.901039,24.123694,15.170571,777.678271,2.238281,70.3815,69.138011,62.423168,0.497396,14.175779,12.186196,30.589839,28.351558,142.00649,51.480461,1566.796644,0.497396,2.984375,24.372392,20.890622,169.611954,6.714843,1921.439821,45.014316,3.730468,200.201793,1208.174301,54.962231,34.320307,0.746094,11.6888,4.476562,1.740885,7.212239,11.937498,12.434894,1.243489,0.248698,5.968749,66.153636,28.848954,3.233072,18.652341,3.979166,11.440102,45.76041,1.492187,26529.597659,4.476562,132.55597,16.41406,5.471353,1.243489,0.994792,2.238281,16.911456,20.890622,4.72526,21.885413,50.983065,2.238281,3.979166,7.460936,0.248698,31.833329,16.911456,5.471353,3.233072,34.07161,39.045567,43.273431,4.72526,1.989583,37.802078
"TCGA-D5-6539",5.571545,10.524029,10.214498,13.928861,102.144983,1.238121,12.69074,11.76215,17.333694,0.928591,10.214498,9.285908,32.810207,30.953025,1146.190518,106.168876,1134.118839,4.642954,5.571545,480.390949,35.595979,284.767831,4.333424,1681.058792,19.190876,2.166712,475.438465,7538.918786,12.38121,174.575061,0.928591,3.095303,0.619061,4.642954,1.238121,1.238121,1.857182,1.238121,1.238121,2.785772,205.218556,18.262285,3.714363,10.524029,0.928591,9.595438,16.714634,2.166712,40783.705832,8.047787,345.12623,1.238121,8.666847,0.30953,13.309801,1.547651,55.405915,46.429538,2.785772,62.21558,28.167253,0.928591,0.30953,7.738256,4.333424,1.547651,0.928591,0.928591,6.190605,70.263367,65.929943,72.739609,1.238121,2.476242,4.333424
"TCGA-DM-A1D0",26.755389,1.498302,17.765578,2.354474,461.262906,8.347681,118.793927,123.074789,6.635336,0.642129,0.856172,0.214043,135.48929,12.4145,1011.995832,46.875441,1246.801126,2.140431,21.618354,23.116656,33.176682,264.985372,11.344285,5072.179618,35.531157,11.772371,346.107712,480.526786,13.05663,316.141676,2.354474,25.899217,10.274069,35.959243,4.280862,3.638733,25.685173,2.354474,5.779164,4.280862,1858.322296,105.737297,9.417897,37.457545,2.996604,134.84716,18.193664,6.421293,6183.91954,9.203854,250.430441,2.996604,22.046441,2.354474,1.712345,2.996604,28.253691,29.323906,2.140431,94.821098,181.508559,3.42469,4.280862,3.852776,0.856172,35.7452,7.277466,2.568517,4.494905,5.779164,8.989811,7.277466,5.779164,7.705552,56.079295
"TCGA-DM-A1D4",17.416701,6.315947,4.593416,6.315947,1808.083263,13.014678,69.666805,54.929596,5.74177,0.765569,1.531139,2.870885,7.847085,13.971639,2014.595578,82.681483,1733.823042,8.804047,4.019239,312.160877,18.94784,450.728918,7.464301,2884.282288,50.144788,2.105316,641.164278,632.934408,57.034912,233.690025,1.339746,6.315947,1.148354,3.253669,8.804047,4.019239,0.956962,5.933162,7.081516,0.956962,431.398293,123.256655,8.22987,20.670371,1.339746,135.122979,25.455179,21.244548,73509.197358,10.143793,273.116843,1.531139,24.115433,1.339746,7.847085,2.4881,26.986317,28.708848,4.402023,23.158471,104.882992,2.296708,1.913923,4.593416,2.296708,1.339746,4.593416,0.765569,8.804047,20.478978,24.115433,21.244548,0.382785,2.105316,22.967079
"TCGA-DM-A1D6",18.979193,20.611812,8.775326,21.224044,66.937368,4.693779,165.302648,167.343421,8.571248,2.653005,8.775326,7.550862,15.509878,21.428121,893.450607,60.406893,3335.440092,4.285624,6.12232,104.895754,40.815469,204.485498,2.040773,2164.240221,71.835225,12.244641,282.851197,605.293399,88.977721,135.507356,2.244851,3.87747,1.020387,1.836696,272.851407,2.244851,1.224464,3.87747,5.306011,1.836696,110.201765,57.549811,5.101934,26.734132,0.204077,134.078814,12.040563,11.224254,63620.499406,11.020177,240.40311,4.897856,19.18327,2.040773,0.816309,2.040773,16.12211,18.775116,5.510088,21.836276,8.775326,0.612232,2.244851,5.510088,1.632619,8.775326,7.346784,0.408155,0.816309,28.162673,29.591215,28.162673,0.408155,0.612232,145.303068
"TCGA-DM-A1D7",11.656777,16.456626,5.714106,15.885215,550.26842,3.885592,189.479759,196.222404,5.485542,2.857053,7.54262,7.428338,68.340709,38.855922,1705.203551,123.424692,3125.616052,5.028413,13.028162,404.101585,172.223159,306.276088,4.799849,2325.984041,39.655897,2.514207,177.937265,220.22165,85.825874,214.507544,2.742771,6.171235,2.857053,5.485542,2.742771,0.685693,3.314182,5.714106,3.542746,3.999874,475.756476,86.16872,6.514081,29.59907,1.028539,104.568142,19.085114,9.485416,4789.792321,13.942419,451.071538,3.542746,12.456751,2.628489,4.342721,2.857053,42.855796,43.998617,5.028413,20.4565,61.255218,1.942796,3.428464,5.94267,0.685693,1.485668,7.885466,0.457128,1.714232,33.713226,34.056073,36.455997,0.799975,3.428464,231.53558
"TCGA-DM-A1D8",7.08527,11.656412,7.08527,14.513375,286.953424,1.828457,215.186499,222.843161,5.142534,2.171292,3.656913,4.456863,66.73867,24.912723,1514.762102,59.539121,2126.837985,0.342836,12.913475,128.220527,97.022484,180.5601,9.485119,1457.62283,17.941731,1.714178,117.821179,527.052645,46.511367,159.989962,1.714178,6.171041,1.828457,3.428356,1.5999,3.085521,2.628407,3.885471,5.48537,4.114028,95.079749,64.795935,4.799699,26.169787,3.199799,259.755131,27.655408,6.28532,13991.236436,7.999498,305.809384,0.79995,0.914228,3.428356,3.999749,2.285571,35.540627,34.969235,4.456863,32.340828,8.799448,0.914228,2.742685,7.656662,1.028507,4.68542,6.399598,1.028507,2.285571,13.142033,11.884969,14.856211,1.142785,2.971242,267.526072
"TCGA-DM-A1D9",13.547031,17.438199,9.79998,14.699969,31.129347,2.73823,201.620167,214.878963,3.458816,1.873525,3.458816,4.755872,165.879065,28.391117,1274.285574,19.744076,3188.596283,1.297056,13.691148,141.234999,7.926454,123.652683,11.673505,4031.826875,32.282286,2.305878,72.491025,68.023387,78.832188,239.811264,2.73823,9.79998,2.882347,4.035286,15.420556,1.873525,4.035286,4.467638,7.349985,3.747051,156.511438,55.485178,4.32352,32.138168,2.16176,112.843882,56.205765,6.485281,20417.969127,17.438199,119.47328,1.441173,17.149964,2.882347,3.314699,4.035286,12.249974,11.673505,5.476459,179.714331,76.382193,2.017643,1.729408,4.179403,1.152939,9.655862,4.755872,1.152939,8.358806,17.149964,19.02349,16.861729,2.594112,3.026464,141.955586
"TCGA-AA-3522",37.955802,12.651934,1.265193,8.856354,53.770719,1.89779,48.709946,41.118785,0.632597,3.79558,2.530387,2.530387,185.983428,20.243094,8104.828864,56.301106,860.964103,3.162983,4.428177,635.759679,55.035913,194.839782,3.162983,4638.831569,51.872929,8.223757,1531.5166,710.406089,30.997238,184.085638,5.69337,17.080111,2.530387,2.530387,2.530387,0.632597,0,2.530387,12.651934,0,183.453042,17.080111,4.428177,15.814917,3.162983,122.091162,14.549724,17.080111,28264.420358,7.59116,80.33978,2.530387,11.386741,4.428177,18.345304,1.265193,3.162983,4.428177,4.428177,138.538676,12.651934,8.223757,3.79558,60.096686,15.182321,11.386741,13.917127,1.265193,2.530387,55.035913,58.831493,55.668509,0.632597,0,74.64641
"TCGA-AA-A029",51.066086,25.533043,4.34605,27.162812,71.709823,1.629769,104.848453,109.194503,13.03815,2.716281,7.605587,3.802794,24.989787,17.927456,3405.673334,33.681887,2858.614305,12.494893,13.581406,1324.458699,28.249324,476.435718,4.889306,2135.540257,61.387954,1.086512,1284.800994,2866.219893,18.470712,168.952689,0,5.975819,0.543256,5.975819,4.34605,2.173025,1.629769,3.802794,1.629769,2.716281,591.606039,34.768399,5.975819,13.581406,2.173025,107.021478,6.519075,20.100481,46383.217294,4.34605,212.956444,1.629769,7.062331,5.975819,7.062331,1.629769,24.989787,26.076299,2.716281,464.48408,8.148844,3.802794,1.086512,24.989787,3.259537,4.889306,67.363773,1.086512,8.148844,28.79258,41.83073,42.917243,1.629769,0.543256,31.508862
"TCGA-AA-A022",36.853569,2.23355,4.839358,1.489033,381.564728,0.744517,49.138092,46.904542,8.189682,1.116775,2.605808,1.489033,17.12388,24.569046,5099.566059,20.474205,1355.392366,7.445165,12.284523,311.952431,223.354963,1207.233574,2.605808,1302.159433,40.576152,0.372258,1972.968838,1739.93516,14.890331,273.609829,0.372258,6.700649,1.489033,18.985172,81.152303,7.445165,0.744517,2.23355,5.583874,1.489033,265.047889,26.430337,5.956132,11.540006,3.350324,101.626508,15.262589,7.817424,13491.384268,4.094841,94.553601,3.722583,1.861291,2.23355,8.56194,1.489033,11.540006,14.890331,5.583874,161.56009,11.167748,14.890331,1.489033,39.087118,14.145814,3.722583,1.116775,0.372258,10.79549,48.765834,46.904542,54.721966,1.489033,1.116775,39.087118
"TCGA-AA-A024",28.357757,7.562069,10.586896,6.805862,437.465663,3.024827,141.410681,142.923095,9.830689,4.537241,3.024827,3.402931,245.389123,32.894998,1733.604207,74.108271,1801.28472,10.964999,8.696379,290.383431,39.70086,169.390335,2.646724,4617.399034,48.019135,1.512414,2336.679171,3317.85756,7.562069,86.585684,3.781034,4.915345,0.756207,6.049655,28.73586,1.890517,2.268621,4.159138,3.024827,1.13431,204.17585,24.198619,3.402931,25.711033,5.293448,129.689475,22.308102,7.183965,54815.544134,5.671551,313.825843,3.402931,28.73586,1.890517,4.159138,2.646724,29.113964,37.810343,6.427758,269.965846,173.171369,6.049655,3.024827,36.297929,6.427758,43.859997,5.671551,1.13431,0.378103,50.665859,45.750515,45.372411,1.13431,2.268621,187.539299
"TCGA-AA-A02J",240.877952,10.705687,16.05853,10.705687,312.606053,13.917393,190.561224,190.561224,25.693648,9.635118,13.917393,6.423412,206.619754,54.599002,1877.777457,55.669571,3980.374335,6.423412,61.022414,385.404723,109.198005,284.771268,117.762554,10621.111828,71.728101,1.070569,1927.023616,860.737215,25.693648,239.807383,25.693648,88.8572,7.493981,13.917393,5.352843,10.705687,48.17559,17.129099,32.11706,21.411374,221.607716,194.843499,11.776255,103.845162,7.493981,264.430463,31.046492,41.752178,27651.718316,16.05853,463.556236,19.270236,21.411374,6.423412,1.070569,10.705687,29.975923,34.258198,3.211706,134.891653,82.433788,5.352843,6.423412,35.328766,2.141137,27.834786,85.645494,12.846824,4.282275,47.105022,35.328766,56.74014,5.352843,16.05853,418.592352
"TCGA-QG-A5YX",18.621736,15.067969,9.808395,15.920873,27.861528,1.990109,32.126048,34.969061,35.537664,0.710753,7.107533,6.965382,18.479585,15.21012,948.855616,46.341113,1150.709545,25.729268,7.249683,360.067607,12.93571,326.093601,18.053133,260.84645,126.229781,35.395513,572.867136,1292.291596,111.303962,162.336047,1.279356,18.337434,2.13226,14.499367,0,1.847959,11.372052,1.563657,1.421507,2.558712,364.616428,58.70822,2.558712,17.200229,1.705808,23.312707,129.499246,2.985164,68423.648751,7.249683,216.921898,21.74905,20.043242,1.563657,2.843013,2.985164,18.906037,19.190338,21.180447,42.503046,48.899825,2.700862,3.411616,3.127314,2.843013,12.082806,0.710753,0.852904,5.259574,360.067607,355.092334,353.102225,4.690972,4.548821,28.430131
"TCGA-AA-A02K",149.442398,21.140632,8.01886,31.346454,534.347695,9.476835,105.703159,137.778601,8.747848,4.373924,8.747848,10.93481,129.75974,39.365314,5458.656943,92.581388,3143.393261,11.663797,17.495695,792.409201,31.346454,277.744163,18.95367,4668.434704,118.095943,8.747848,605.788451,864.578944,45.9262,992.151723,5.102911,24.056581,2.186962,17.495695,2.915949,6.560886,1.457975,6.560886,9.476835,5.831898,3137.561363,119.553918,10.205822,24.056581,7.289873,247.855684,60.505946,29.159492,36253.267686,8.747848,541.637568,8.747848,24.056581,5.831898,24.785568,5.102911,19.682657,32.075441,11.663797,174.956953,45.197213,13.850759,2.186962,30.617467,2.915949,7.289873,129.75974,0,2.915949,53.945061,72.169743,61.963921,7.289873,2.915949,226.715052
"TCGA-QG-A5YV",10.103446,15.042908,6.51111,13.022219,385.053546,14.593866,39.515699,43.781599,21.329497,0.449042,9.878925,7.633715,75.439062,13.920303,1630.022591,19.533329,1456.018802,3.816857,9.878925,249.21833,30.759379,276.385373,3.816857,4513.321506,224.97006,1.796168,1464.32608,278.630583,24.023749,212.172362,13.022219,15.940992,2.918773,4.714941,8.75632,1.796168,4.714941,1.347126,1.347126,0.224521,468.799886,32.331027,2.469731,19.533329,1.122605,17.288118,34.351716,2.694252,28536.172357,3.816857,139.652073,8.082757,15.716471,2.24521,2.469731,3.143294,8.980841,9.654404,16.839076,33.902674,75.663583,3.367815,2.469731,3.143294,1.122605,9.205362,78.582356,0.673563,2.24521,104.177752,102.830626,104.402273,1.796168,1.796168,15.940992
"TCGA-QG-A5YW",6.946654,11.399637,12.112114,10.865279,310.996339,1.246835,49.695291,57.176303,3.384267,0.890597,3.740506,4.987341,19.771245,13.537069,1417.117338,13.18083,1095.968198,4.631102,11.577756,351.785664,7.124773,267.713343,4.987341,1152.432023,69.644656,3.740506,1474.64988,200.384239,27.074137,227.280257,0.534358,23.333631,1.068716,11.577756,1.068716,0.890597,12.824591,1.068716,1.959313,1.781193,334.864328,17.099455,2.315551,7.659131,2.137432,46.311024,60.382451,1.959313,158086.599478,6.056057,45.420428,0.712477,4.274864,2.849909,7.83725,1.246835,10.152801,12.112114,14.783904,17.455694,45.420428,3.562386,1.068716,4.452983,3.028029,5.877938,1.424955,1.068716,1.246835,115.599441,113.996367,120.586782,6.412296,4.452983,24.936705
"TCGA-AA-A02O",75.365951,4.739997,9.479994,4.265997,207.137867,1.421999,110.915929,113.285927,14.219991,1.421999,2.843998,1.895999,111.389928,10.427993,3233.151918,22.277986,2369.524474,5.213997,15.64199,179.645884,65.885958,227.519853,5.687996,1531.019014,104.753933,0.474,1048.487325,638.003589,33.653978,83.423946,1.895999,39.341975,3.791998,19.907987,7.583995,2.843998,1.421999,0.947999,2.369998,1.895999,76.313951,34.601978,10.901993,77.26195,1.895999,126.557918,34.601978,7.109995,101554.908599,8.057995,186.28188,3.317998,17.537989,1.895999,6.635996,1.421999,7.109995,11.375993,5.687996,54.035965,24.173984,5.213997,3.791998,19.433987,4.265997,3.317998,12.797992,0.947999,5.213997,26.069983,27.491982,30.80998,2.369998,3.317998,133.667914
"TCGA-AA-3655",6.402614,2.286648,8.231932,1.371989,1231.131154,1.829318,59.452842,62.654149,19.207841,1.371989,0.914659,0.914659,39.787671,16.921193,671.359783,132.62557,520.44103,3.201307,2.743977,173.3279,31.09841,244.67131,2.286648,821.821205,22.866478,3.658636,246.500629,103.813808,30.18375,187.505116,5.487955,1.829318,0.45733,11.890568,0.914659,1.829318,3.658636,0.914659,1.371989,4.573296,122.56432,15.549205,0.45733,8.231932,2.286648,6.402614,14.177216,3.201307,37663.832595,11.890568,183.84648,3.201307,13.719887,0.914659,4.573296,1.371989,36.129035,38.873012,2.743977,74.544717,39.787671,1.829318,1.371989,5.945284,1.371989,5.487955,3.658636,1.829318,4.115966,113.875058,110.216422,119.820343,1.371989,0.45733,45.732955
"TCGA-AA-3712",14.510205,8.615434,26.299746,7.255102,53.733102,5.668049,55.320155,57.133931,23.805804,0.680166,4.080995,2.947385,65.976087,18.364478,1723.540245,80.713013,1426.987938,4.080995,7.481824,135.126281,23.579083,307.661683,6.121493,5081.972454,36.275512,2.493941,214.705684,762.012466,37.182399,416.941661,5.214605,6.121493,1.587054,8.615434,1.13361,0.453444,2.493941,5.894771,5.441327,2.947385,879.454434,39.222897,4.080995,4.987883,0,13.603317,12.016263,4.534439,27450.359796,20.631697,311.062512,9.2956,7.708546,0.453444,9.749044,3.174107,26.526468,31.060907,5.441327,46.477999,8.842156,0.453444,1.587054,6.121493,1.587054,4.987883,0.680166,2.040498,2.267219,79.806126,86.834506,83.206955,2.040498,6.348215,38.769453
"TCGA-AA-3713",7.855856,2.894263,30.596491,3.721195,41.346609,2.894263,33.90422,44.240872,42.173542,0.826932,4.548127,5.788525,15.298245,40.519677,1382.63062,80.625888,688.007581,2.06733,0.826932,459.360831,19.432906,322.503554,3.307729,1121.320048,21.913703,2.06733,359.302036,4702.349893,17.779042,269.99336,3.307729,3.721195,2.480797,2.06733,29.769559,8.269322,7.855856,2.06733,0,4.548127,216.656234,37.625415,4.548127,6.201991,0,14.884779,6.615458,2.06733,66416.71263,9.096254,168.694167,2.06733,4.548127,1.240398,13.230915,1.653864,23.981033,23.154101,4.134661,32.663821,3.721195,2.06733,1.240398,8.269322,2.480797,4.961593,0.413466,0.826932,4.134661,49.615931,52.92366,50.029397,6.615458,2.894263,33.077288
